RoadID,RoadName,CountyID,TownName,RoadClass,RoadClassName,Version,UpdateDate
600531A,民權東路五段,A,松山區,6,市區一般道路,23.05.1,2018-09-28
600532A,民權東路六段,A,內湖區,6,市區一般道路,23.05.1,2018-09-28
600535A,民權西路,A,中山區,6,市區一般道路,23.05.1,2018-09-28
600536A,民權路,A,北投區,6,市區一般道路,23.05.1,2018-09-28
600537A,民生東路一段,A,中山區,6,市區一般道路,23.05.1,2018-09-28
600538A,民生東路二段,A,中山區,6,市區一般道路,23.05.1,2018-09-28
600539A,民生東路三段,A,中山區,6,市區一般道路,23.05.1,2018-09-28
600540A,民生東路四段,A,松山區,6,市區一般道路,23.05.1,2018-09-28
600541A,民生東路五段,A,松山區,6,市區一般道路,23.05.1,2018-09-28
600542A,民生西路,A,中山區,6,市區一般道路,23.05.1,2018-09-28
600543A,水源路,A,中正區,6,市區一般道路,23.05.1,2018-09-28
600545A,永公路,A,士林區,6,市區一般道路,23.05.1,2018-09-28
600546A,永吉路,A,信義區,6,市區一般道路,23.05.1,2018-09-28
600552A,永福橋引道,A,中正區,6,市區一般道路,23.05.1,2018-09-28
600555A,永興路一段,A,北投區,6,市區一般道路,23.05.1,2018-09-28
600556A,永興路二段,A,北投區,6,市區一般道路,23.05.1,2018-09-28
600557A,汀州路一段,A,中正區,6,市區一般道路,23.05.1,2018-09-28
600558A,汀州路二段,A,中正區,6,市區一般道路,23.05.1,2018-09-28
600559A,汀州路三段,A,中正區,6,市區一般道路,23.05.1,2018-09-28
600560A,汀州路四段,A,文山區,6,市區一般道路,23.05.1,2018-09-28
600563A,泉州街,A,中正區,6,市區一般道路,23.05.1,2018-09-28
600564A,泉源路,A,北投區,6,市區一般道路,23.05.1,2018-09-28
600568A,洲子街,A,內湖區,6,市區一般道路,23.05.1,2018-09-28
600572A,清江路,A,北投區,6,市區一般道路,23.05.1,2018-09-28
600573A,渭水路,A,中山區,6,市區一般道路,23.05.1,2018-09-28
600574A,港墘路,A,內湖區,6,市區一般道路,23.05.1,2018-09-28
600578A,湖山路一段,A,北投區,6,市區一般道路,23.05.1,2018-09-28
600579A,湖山路二段,A,北投區,6,市區一般道路,23.05.1,2018-09-28
600580A,湖底路,A,北投區,6,市區一般道路,23.05.1,2018-09-28
600584A,溫泉路,A,北投區,6,市區一般道路,23.05.1,2018-09-28
600585A,漢中街,A,萬華區,6,市區一般道路,23.05.1,2018-09-28
600590A,濟南路一段,A,中正區,6,市區一般道路,23.05.1,2018-09-28
600591A,濟南路二段,A,中正區,6,市區一般道路,23.05.1,2018-09-28
600592A,濟南路三段,A,中正區,6,市區一般道路,23.05.1,2018-09-28
600593A,濱江街,A,中山區,6,市區一般道路,23.05.1,2018-09-28
600596A,玉成街,A,南港區,6,市區一般道路,23.05.1,2018-09-28
600598A,珠海路,A,北投區,6,市區一般道路,23.05.1,2018-09-28
600599A,瑞光路,A,內湖區,6,市區一般道路,23.05.1,2018-09-28
600603A,環山二道,A,文山區,6,市區一般道路,23.05.1,2018-09-28
600604A,環山三道,A,文山區,6,市區一般道路,23.05.1,2018-09-28
600605A,環山路一段,A,內湖區,6,市區一般道路,23.05.1,2018-09-28
600606A,環山路二段,A,內湖區,6,市區一般道路,23.05.1,2018-09-28
600607A,環山路三段,A,內湖區,6,市區一般道路,23.05.1,2018-09-28
600608A,環河北路一段,A,大同區,6,市區一般道路,23.05.1,2018-09-28
600610A,環河北路三段,A,士林區,6,市區一般道路,23.05.1,2018-09-28
600611A,環河南和平西圓環,A,萬華區,6,市區一般道路,23.05.1,2018-09-28
600612A,環河南路一段,A,大同區,6,市區一般道路,23.05.1,2018-09-28
600613A,環河南路二段,A,萬華區,6,市區一般道路,23.05.1,2018-09-28
600614A,環河南路三段,A,萬華區,6,市區一般道路,23.05.1,2018-09-28
600617A,登山路,A,北投區,6,市區一般道路,23.05.1,2018-09-28
600618A,百齡橋引道,A,士林區,6,市區一般道路,23.05.1,2018-09-28
600619A,知行路,A,北投區,6,市區一般道路,23.05.1,2018-09-28
600620A,知行路圓環,A,北投區,6,市區一般道路,23.05.1,2018-09-28
600621A,石仙路,A,北投區,6,市區一般道路,23.05.1,2018-09-28
600622A,石潭路,A,內湖區,6,市區一般道路,23.05.1,2018-09-28
600623A,石牌路一段,A,北投區,6,市區一般道路,23.05.1,2018-09-28
600624A,石牌路二段,A,北投區,6,市區一般道路,23.05.1,2018-09-28
600625A,研究院路一段,A,南港區,6,市區一般道路,23.05.1,2018-09-28
600626A,研究院路二段,A,南港區,6,市區一般道路,23.05.1,2018-09-28
600627A,研究院路三段,A,南港區,6,市區一般道路,23.05.1,2018-09-28
600628A,研究院路四段,A,南港區,6,市區一般道路,23.05.1,2018-09-28
600629A,碧山路,A,內湖區,6,市區一般道路,23.05.1,2018-09-28
600630A,磺港路,A,北投區,6,市區一般道路,23.05.1,2018-09-28
600634A,社正路,A,士林區,6,市區一般道路,23.05.1,2018-09-28
600637A,福國路,A,士林區,6,市區一般道路,23.05.1,2018-09-28
600642A,福德路,A,士林區,6,市區一般道路,23.05.1,2018-09-28
600643A,福志路,A,士林區,6,市區一般道路,23.05.1,2018-09-28
600644A,福林路,A,士林區,6,市區一般道路,23.05.1,2018-09-28
600647A,福興路,A,文山區,6,市區一般道路,23.05.1,2018-09-28
600648A,福華路,A,北投區,6,市區一般道路,23.05.1,2018-09-28
600650A,秀山路,A,北投區,6,市區一般道路,23.05.1,2018-09-28
600651A,秀明路一段,A,文山區,6,市區一般道路,23.05.1,2018-09-28
600652A,秀明路二段,A,文山區,6,市區一般道路,23.05.1,2018-09-28
600653A,稻香路,A,北投區,6,市區一般道路,23.05.1,2018-09-28
600655A,立德路,A,北投區,6,市區一般道路,23.05.1,2018-09-28
600656A,立賢路,A,北投區,6,市區一般道路,23.05.1,2018-09-28
600659A,竹子湖路,A,北投區,6,市區一般道路,23.05.1,2018-09-28
600660A,紗帽路,A,北投區,6,市區一般道路,23.05.1,2018-09-28
600665A,經貿一路,A,南港區,6,市區一般道路,23.05.1,2018-09-28
600666A,經貿二路,A,南港區,6,市區一般道路,23.05.1,2018-09-28
600667A,經貿二路235巷,A,南港區,6,市區一般道路,23.05.1,2018-09-28
600668A,羅斯福路一段,A,中正區,6,市區一般道路,23.05.1,2018-09-28
600669A,羅斯福路二段,A,中正區,6,市區一般道路,23.05.1,2018-09-28
600670A,羅斯福路三段,A,中正區,6,市區一般道路,23.05.1,2018-09-28
600671A,羅斯福路四段,A,中正區,6,市區一般道路,23.05.1,2018-09-28
600672A,羅斯福路五段,A,大安區,6,市區一般道路,23.05.1,2018-09-28
600673A,羅斯福路六段,A,文山區,6,市區一般道路,23.05.1,2018-09-28
600678A,翠宜路,A,北投區,6,市區一般道路,23.05.1,2018-09-28
600680A,翠嶺路,A,北投區,6,市區一般道路,23.05.1,2018-09-28
600683A,老子大道,A,士林區,6,市區一般道路,23.05.1,2018-09-28
600684A,老泉街,A,文山區,6,市區一般道路,23.05.1,2018-09-28
600685A,聖景路,A,北投區,6,市區一般道路,23.05.1,2018-09-28
600686A,育仁路,A,北投區,6,市區一般道路,23.05.1,2018-09-28
600688A,臥龍街,A,大安區,6,市區一般道路,23.05.1,2018-09-28
600691A,臨溪路,A,士林區,6,市區一般道路,23.05.1,2018-09-28
600693A,自強路,A,北投區,6,市區一般道路,23.05.1,2018-09-28
600695A,自立路,A,北投區,6,市區一般道路,23.05.1,2018-09-28
600696A,至善路一段,A,士林區,6,市區一般道路,23.05.1,2018-09-28
600697A,至善路二段,A,士林區,6,市區一般道路,23.05.1,2018-09-28
600698A,至善路三段,A,士林區,6,市區一般道路,23.05.1,2018-09-28
600699A,至善路三段370巷,A,士林區,6,市區一般道路,23.05.1,2018-09-28
600700A,至誠路一段,A,士林區,6,市區一般道路,23.05.1,2018-09-28
600701A,至誠路二段,A,士林區,6,市區一般道路,23.05.1,2018-09-28
600702A,致遠一路一段,A,北投區,6,市區一般道路,23.05.1,2018-09-28
600703A,致遠一路二段,A,北投區,6,市區一般道路,23.05.1,2018-09-28
600704A,致遠二路,A,北投區,6,市區一般道路,23.05.1,2018-09-28
600705A,致遠三路,A,北投區,6,市區一般道路,23.05.1,2018-09-28
600706A,興中路,A,南港區,6,市區一般道路,23.05.1,2018-09-28
600711A,興德路,A,文山區,6,市區一般道路,23.05.1,2018-09-28
600714A,興華路,A,南港區,6,市區一般道路,23.05.1,2018-09-28
600715A,興隆路一段,A,文山區,6,市區一般道路,23.05.1,2018-09-28
600716A,興隆路二段,A,文山區,6,市區一般道路,23.05.1,2018-09-28
600717A,興隆路三段,A,文山區,6,市區一般道路,23.05.1,2018-09-28
600718A,興隆路四段,A,文山區,6,市區一般道路,23.05.1,2018-09-28
600720A,舊宗路一段,A,內湖區,6,市區一般道路,23.05.1,2018-09-28
600721A,舊宗路二段,A,內湖區,6,市區一般道路,23.05.1,2018-09-28
600724A,艋舺大道,A,萬華區,6,市區一般道路,23.05.1,2018-09-28
600725A,芝玉路一段,A,士林區,6,市區一般道路,23.05.1,2018-09-28
600726A,芝玉路二段,A,士林區,6,市區一般道路,23.05.1,2018-09-28
600727A,芳蘭路,A,大安區,6,市區一般道路,23.05.1,2018-09-28
600729A,莊敬路,A,信義區,6,市區一般道路,23.05.1,2018-09-28
600730A,莊頂路,A,士林區,6,市區一般道路,23.05.1,2018-09-28
600731A,莒光路,A,中正區,6,市區一般道路,23.05.1,2018-09-28
600732A,菁山路,A,士林區,6,市區一般道路,23.05.1,2018-09-28
600735A,華岡路,A,士林區,6,市區一般道路,23.05.1,2018-09-28
600737A,華江大橋引道,A,萬華區,6,市區一般道路,23.05.1,2018-09-28
600743A,菸廠路,A,信義區,6,市區一般道路,23.05.1,2018-09-28
600747A,萬壽路,A,文山區,6,市區一般道路,23.05.1,2018-09-28
600748A,萬大路,A,萬華區,6,市區一般道路,23.05.1,2018-09-28
600756A,萬芳路,A,文山區,6,市區一般道路,23.05.1,2018-09-28
600763A,行善路,A,內湖區,6,市區一般道路,23.05.1,2018-09-28
600764A,行忠路,A,內湖區,6,市區一般道路,23.05.1,2018-09-28
600765A,行愛路,A,內湖區,6,市區一般道路,23.05.1,2018-09-28
600766A,行義路,A,北投區,6,市區一般道路,23.05.1,2018-09-28
600767A,衡陽路,A,中正區,6,市區一般道路,23.05.1,2018-09-28
600768A,裕民一路,A,北投區,6,市區一般道路,23.05.1,2018-09-28
600769A,裕民二路,A,北投區,6,市區一般道路,23.05.1,2018-09-28
600770A,裕民三路,A,北投區,6,市區一般道路,23.05.1,2018-09-28
600771A,裕民四路,A,北投區,6,市區一般道路,23.05.1,2018-09-28
600772A,裕民六路,A,北投區,6,市區一般道路,23.05.1,2018-09-28
600773A,襄陽路,A,中正區,6,市區一般道路,23.05.1,2018-09-28
600775A,西園路一段,A,萬華區,6,市區一般道路,23.05.1,2018-09-28
600776A,西園路二段,A,萬華區,6,市區一般道路,23.05.1,2018-09-28
600777A,西安街一段,A,北投區,6,市區一般道路,23.05.1,2018-09-28
600778A,西安街二段,A,北投區,6,市區一般道路,23.05.1,2018-09-28
600779A,西寧北路,A,大同區,6,市區一般道路,23.05.1,2018-09-28
600780A,西寧南路,A,大同區,6,市區一般道路,23.05.1,2018-09-28
600782A,西藏路,A,中正區,6,市區一般道路,23.05.1,2018-09-28
600785A,試院路,A,文山區,6,市區一般道路,23.05.1,2018-09-28
600786A,豐年路一段,A,北投區,6,市區一般道路,23.05.1,2018-09-28
600787A,豐年路二段,A,北投區,6,市區一般道路,23.05.1,2018-09-28
600790A,貴陽街一段,A,中正區,6,市區一般道路,23.05.1,2018-09-28
600791A,貴陽街二段,A,萬華區,6,市區一般道路,23.05.1,2018-09-28
600793A,車前路,A,文山區,6,市區一般道路,23.05.1,2018-09-28
600794A,辛亥路一段,A,中正區,6,市區一般道路,23.05.1,2018-09-28
600795A,辛亥路二段,A,大安區,6,市區一般道路,23.05.1,2018-09-28
600796A,辛亥路三段,A,大安區,6,市區一般道路,23.05.1,2018-09-28
600797A,辛亥路四段,A,文山區,6,市區一般道路,23.05.1,2018-09-28
600798A,辛亥路五段,A,文山區,6,市區一般道路,23.05.1,2018-09-28
600799A,辛亥路六段,A,文山區,6,市區一般道路,23.05.1,2018-09-28
600800A,辛亥路七段,A,文山區,6,市區一般道路,23.05.1,2018-09-28
600814A,進賢路,A,北投區,6,市區一般道路,23.05.1,2018-09-28
600815A,逸仙路,A,信義區,6,市區一般道路,23.05.1,2018-09-28
600817A,鄭州路,A,中正區,6,市區一般道路,23.05.1,2018-09-28
600819A,酒泉街,A,大同區,6,市區一般道路,23.05.1,2018-09-28
600820A,重三路,A,北投區,6,市區一般道路,23.05.1,2018-09-28
600821A,重慶北路一段,A,中正區,6,市區一般道路,23.05.1,2018-09-28
600822A,重慶北路二段,A,大同區,6,市區一般道路,23.05.1,2018-09-28
600823A,重慶北路三段,A,大同區,6,市區一般道路,23.05.1,2018-09-28
600824A,重慶北路四段,A,士林區,6,市區一般道路,23.05.1,2018-09-28
600825A,重慶南路一段,A,中正區,6,市區一般道路,23.05.1,2018-09-28
600826A,重慶南路二段,A,中正區,6,市區一般道路,23.05.1,2018-09-28
600827A,重慶南路三段,A,中正區,6,市區一般道路,23.05.1,2018-09-28
600828A,重陽大橋引道,A,士林區,6,市區一般道路,23.05.1,2018-09-28
600829A,重陽路,A,南港區,6,市區一般道路,23.05.1,2018-09-28
600830A,金山北路,A,中正區,6,市區一般道路,23.05.1,2018-09-28
600831A,金山南路一段,A,中正區,6,市區一般道路,23.05.1,2018-09-28
600832A,金山南路二段,A,中正區,6,市區一般道路,23.05.1,2018-09-28
600833A,金湖路,A,內湖區,6,市區一般道路,23.05.1,2018-09-28
600834A,金莊路,A,內湖區,6,市區一般道路,23.05.1,2018-09-28
600838A,金龍路,A,內湖區,6,市區一般道路,23.05.1,2018-09-28
600843A,長壽路,A,北投區,6,市區一般道路,23.05.1,2018-09-28
600844A,長安東路一段,A,中山區,6,市區一般道路,23.05.1,2018-09-28
600845A,長安東路二段,A,中山區,6,市區一般道路,23.05.1,2018-09-28
600846A,長安西路,A,中山區,6,市區一般道路,23.05.1,2018-09-28
600848A,長春路,A,中山區,6,市區一般道路,23.05.1,2018-09-28
600853A,長青路,A,內湖區,6,市區一般道路,23.05.1,2018-09-28
600859A,關渡路,A,北投區,6,市區一般道路,23.05.1,2018-09-28
600861A,陽明路一段,A,北投區,6,市區一般道路,23.05.1,2018-09-28
600873A,雨農路,A,士林區,6,市區一般道路,23.05.1,2018-09-28
600875A,青島東路,A,中正區,6,市區一般道路,23.05.1,2018-09-28
600876A,青島西路,A,中正區,6,市區一般道路,23.05.1,2018-09-28
600877A,青年路,A,萬華區,6,市區一般道路,23.05.1,2018-09-28
600880A,館前路,A,中正區,6,市區一般道路,23.05.1,2018-09-28
600884A,麥帥二橋引道,A,松山區,6,市區一般道路,23.05.1,2018-09-28
600886A,龍江路,A,中山區,6,市區一般道路,23.05.1,2018-09-28
600888A,北安路圓環1,A,中山區,6,市區一般道路,23.05.1,2018-09-28
600889A,北安路圓環2,A,中山區,6,市區一般道路,23.05.1,2018-09-28
600890A,大直橋,A,中山區,6,市區一般道路,23.05.1,2018-09-28
600893A,中興大橋,A,萬華區,6,市區一般道路,23.05.1,2018-09-28
600899A,永福橋,A,中正區,6,市區一般道路,23.05.1,2018-09-28
600900A,光復橋,A,萬華區,6,市區一般道路,23.05.1,2018-09-28
600901A,成美橋,A,內湖區,6,市區一般道路,23.05.1,2018-09-28
600907A,社子大橋,A,北投區,6,市區一般道路,23.05.1,2018-09-28
600909A,南湖大橋,A,內湖區,6,市區一般道路,23.05.1,2018-09-28
600913A,麥帥二橋,A,內湖區,6,市區一般道路,23.05.1,2018-09-28
600916A,華中橋,A,萬華區,6,市區一般道路,23.05.1,2018-09-28
600918A,華翠大橋,A,萬華區,6,市區一般道路,23.05.1,2018-09-28
600919A,萬板大橋,A,萬華區,6,市區一般道路,23.05.1,2018-09-28
600922A,福和橋,A,中正區,6,市區一般道路,23.05.1,2018-09-28
600927A,金龍隧道,A,內湖區,6,市區一般道路,23.05.1,2018-09-28
600931A,新明路298巷,A,內湖區,6,市區一般道路,23.05.1,2018-09-28
600932A,大直橋引道,A,中山區,6,市區一般道路,23.05.1,2018-09-28
600933A,福美路,A,北投區,6,市區一般道路,23.05.1,2018-09-28
600934A,瑞光路478巷,A,內湖區,6,市區一般道路,23.05.1,2020-04-20
600935A,舊宗路二段181巷,A,內湖區,6,市區一般道路,23.05.1,2020-04-20
600936A,民權東路六段11巷,A,內湖區,6,市區一般道路,23.05.1,2020-04-20
600937A,指南路三段34巷,A,文山區,6,市區一般道路,23.05.1,2020-04-20
600938A,指南路三段38巷,A,文山區,6,市區一般道路,23.05.1,2020-04-20
604006B,一心路,B,豐原區,6,市區一般道路,23.05.1,2018-09-28
604011B,丁台路,B,霧峰區,6,市區一般道路,23.05.1,2018-09-28
604012B,七中路,B,東區,6,市區一般道路,23.05.1,2018-09-28
604016B,七星路,B,太平區,6,市區一般道路,23.05.1,2018-09-28
604017B,七賢南路,B,沙鹿區,6,市區一般道路,23.05.1,2018-09-28
604018B,七賢路,B,沙鹿區,6,市區一般道路,23.05.1,2018-09-28
604019B,九二路,B,龍井區,6,市區一般道路,23.05.1,2018-09-28
604020B,九三路,B,龍井區,6,市區一般道路,23.05.1,2018-09-28
604021B,九甲一路,B,后里區,6,市區一般道路,23.05.1,2018-09-28
604022B,九甲二路,B,后里區,6,市區一般道路,23.05.1,2018-09-28
604023B,九甲三路,B,后里區,6,市區一般道路,23.05.1,2018-09-28
604024B,九甲五路,B,后里區,6,市區一般道路,23.05.1,2018-09-28
604025B,九甲六路,B,后里區,6,市區一般道路,23.05.1,2018-09-28
604026B,九甲七路,B,后里區,6,市區一般道路,23.05.1,2018-09-28
604027B,九甲路,B,后里區,6,市區一般道路,23.05.1,2018-09-28
604031B,二圳路,B,后里區,6,市區一般道路,23.05.1,2018-09-28
604032B,二崁一路,B,外埔區,6,市區一般道路,23.05.1,2018-09-28
604034B,二崁路,B,外埔區,6,市區一般道路,23.05.1,2018-09-28
604036B,人和路,B,潭子區,6,市區一般道路,23.05.1,2018-09-28
604037B,八德一路,B,梧棲區,6,市區一般道路,23.05.1,2018-09-28
604038B,八德二路,B,梧棲區,6,市區一般道路,23.05.1,2018-09-28
604039B,八德東路,B,梧棲區,6,市區一般道路,23.05.1,2018-09-28
604039B,八德東路,B,清水區,6,市區一般道路,23.05.1,2018-09-28
604043B,八德路,B,神岡區,6,市區一般道路,23.05.1,2018-09-28
604044B,八德路一段,B,梧棲區,6,市區一般道路,23.05.1,2018-09-28
604045B,八德路二段,B,梧棲區,6,市區一般道路,23.05.1,2018-09-28
604045B,八德路二段,B,清水區,6,市區一般道路,23.05.1,2018-09-28
